,iso_code,region_group,income_group,country,survey,year,category,sex,location,wealth,comp_prim_v2_m,comp_lowsec_v2_m,comp_upsec_v2_m,comp_prim_1524_m,comp_lowsec_1524_m,comp_upsec_2029_m,eduyears_2024_m,edu2_2024_m,edu4_2024_m,eduout_prim_m,eduout_lowsec_m,eduout_upsec_m,comp_prim_v2_no,comp_lowsec_v2_no,comp_upsec_v2_no,comp_prim_1524_no,comp_lowsec_1524_no,comp_upsec_2029_no,eduyears_2024_no,edu2_2024_no,edu4_2024_no,eduout_prim_no,eduout_lowsec_no,eduout_upsec_no,edu0_prim_m,edu0_prim_no,trans_prim_m,trans_prim_no,trans_lowsec_m,trans_lowsec_no,comp_higher_2yrs_2529_m,comp_higher_2yrs_2529_no,comp_higher_4yrs_2529_m,comp_higher_4yrs_2529_no,comp_higher_4yrs_3034_m,comp_higher_4yrs_3034_no,attend_higher_1822_m,attend_higher_1822_no,overage2plus_m,overage2plus_no,literacy_1524_m,literacy_1524_no,mlevel1_m,mlevel1_no,rlevel1_m,rlevel1_no,slevel1_m,slevel1_no,mlevel2_m,mlevel2_no,rlevel2_m,rlevel2_no,slevel2_m,slevel2_no,mlevel3_m,mlevel3_no,rlevel3_m,rlevel3_no,slevel3_m,slevel3_no,mlevel4_m,mlevel4_no,rlevel4_m,rlevel4_no,slevel4_m,slevel4_no
10573,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Location,,Rural,,0.349299997,0.108499996,0.043499999,,,,,,,0.192100003,0.453999996,0.776199996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10574,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Location,,Urban,,0.749100029,0.497999996,0.305900007,,,,,,,0.0403,0.1197,0.321500003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10575,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Location & Sex,Female,Rural,,0.265899986,0.055300001,0.017100001,,,,,,,0.236200005,0.556200027,0.864799976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10576,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Location & Sex,Female,Urban,,0.761900008,0.484899998,0.284200013,,,,,,,0.039700001,0.127299994,0.333600014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10577,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Location & Sex,Male,Rural,,0.433299989,0.167600006,0.076200001,,,,,,,0.149399996,0.352299988,0.682900012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10578,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Location & Sex,Male,Urban,,0.735000014,0.512899995,0.3301,,,,,,,0.041000001,0.1118,0.308299989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10579,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Location & Sex & Wealth,Female,Rural,Quintile 1,0.135000005,0.0155,0.0022,,,,,,,0.337700009,0.644400001,0.93720001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10580,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Location & Sex & Wealth,Female,Rural,Quintile 2,0.321999997,0.045600001,0.0122,,,,,,,0.191699997,0.5255,0.849699974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10581,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Location & Sex & Wealth,Female,Rural,Quintile 3,0.523400009,0.156200007,0.041499998,,,,,,,0.0528,0.341300011,0.725799978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10582,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Location & Sex & Wealth,Female,Rural,Quintile 4,,,,,,,,,,0.0152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10583,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Location & Sex & Wealth,Female,Urban,Quintile 2,0.523699999,0.176799998,0.078199998,,,,,,,0.121299997,0.269199997,0.561699986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10584,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Location & Sex & Wealth,Female,Urban,Quintile 3,0.664200008,0.34889999,0.180600002,,,,,,,0.040199999,0.157000005,0.404599994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10585,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Location & Sex & Wealth,Female,Urban,Quintile 4,0.805700004,0.484800011,0.253500015,,,,,,,0.031500001,0.101499997,0.344199985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10586,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Location & Sex & Wealth,Female,Urban,Quintile 5,0.85650003,0.625999987,0.426200002,,,,,,,0.0228,0.084700003,0.204099998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10587,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Location & Sex & Wealth,Male,Rural,Quintile 1,0.319200009,0.100000001,0.038199998,,,,,,,0.188600004,0.459300011,0.768400013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10588,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Location & Sex & Wealth,Male,Rural,Quintile 2,0.463699996,0.164000005,0.094300002,,,,,,,0.138799995,0.310200006,0.643899977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10589,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Location & Sex & Wealth,Male,Rural,Quintile 3,0.729700029,0.338200003,0.100500003,,,,,,,0.0634,0.138099998,0.512899995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10590,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Location & Sex & Wealth,Male,Rural,Quintile 4,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10591,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Location & Sex & Wealth,Male,Urban,Quintile 2,0.426600009,0.186800003,0.043099999,,,,,,,0.093999997,0.2412,0.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10592,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Location & Sex & Wealth,Male,Urban,Quintile 3,0.601599991,0.3565,0.200800002,,,,,,,0.067000002,0.193599999,0.476500005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10593,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Location & Sex & Wealth,Male,Urban,Quintile 4,0.793200016,0.555100024,0.347200006,,,,,,,0.026000001,0.062700003,0.246199995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10594,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Location & Sex & Wealth,Male,Urban,Quintile 5,0.877200007,0.686200023,0.486799985,,,,,,,0.017000001,0.0447,0.1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10595,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Location & Wealth,,Rural,Quintile 1,0.228100002,0.056699999,0.0176,,,,,,,0.260500014,0.552299976,0.853600025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10596,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Location & Wealth,,Rural,Quintile 2,0.39230001,0.101400003,0.050299998,,,,,,,0.165299997,0.4208,0.748899996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10597,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Location & Wealth,,Rural,Quintile 3,0.625199974,0.235599995,0.068300001,,,,,,,0.0581,0.225400001,0.632600009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10598,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Location & Wealth,,Rural,Quintile 4,0.694100022,0.423299998,0.274500012,,,,,,,0.0077,0.150999993,0.497599989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10599,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Location & Wealth,,Urban,Quintile 2,0.477999985,0.182099998,0.059300002,,,,,,,0.106700003,0.254400015,0.562099993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10600,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Location & Wealth,,Urban,Quintile 3,0.631399989,0.352800012,0.190099999,,,,,,,0.0535,0.176599994,0.442200005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10601,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Location & Wealth,,Urban,Quintile 4,0.799899995,0.517799973,0.297800004,,,,,,,0.0288,0.082599998,0.298400015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10602,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Location & Wealth,,Urban,Quintile 5,0.86589998,0.651499987,0.453700006,,,,,,,0.02,0.066399999,0.190200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10603,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Sex,Female,,,0.551500022,0.303000003,0.171399996,,,,,,,0.134399995,0.320899993,0.561800003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10604,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Sex,Male,,,0.600600004,0.364800006,0.229499996,,,,,,,0.094700001,0.222000003,0.472499996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10605,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Sex & Wealth,Female,,Quintile 1,0.136600003,0.0151,0.0022,,,,,,,0.334399998,0.646099985,0.936699986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10606,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Sex & Wealth,Female,,Quintile 2,0.371499985,0.070100002,0.024800001,,,,,,,0.177300006,0.470899999,0.782500029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10607,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Sex & Wealth,Female,,Quintile 3,0.619700015,0.277999997,0.1338,,,,,,,0.044399999,0.2095,0.514900029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10608,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Sex & Wealth,Female,,Quintile 4,0.797699988,0.477200001,0.252999991,,,,,,,0.0306,0.108900003,0.350300014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10609,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Sex & Wealth,Female,,Quintile 5,0.852900028,0.626600027,0.426200002,,,,,,,0.022600001,0.0845,0.203899994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10610,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Sex & Wealth,Male,,Quintile 1,0.324000001,0.103600003,0.044,,,,,,,0.186100006,0.452699989,0.764699996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10611,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Sex & Wealth,Male,,Quintile 2,0.455300003,0.169100001,0.082000002,,,,,,,0.1285,0.293500006,0.627099991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10612,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Sex & Wealth,Male,,Quintile 3,0.638800025,0.351000011,0.168599993,,,,,,,0.065700002,0.176200002,0.486400008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10613,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Sex & Wealth,Male,,Quintile 4,0.794200003,0.556299984,0.346700013,,,,,,,0.0244,0.061000001,0.256900012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10614,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Sex & Wealth,Male,,Quintile 5,0.877200007,0.684800029,0.486799985,,,,,,,0.016899999,0.044500001,0.175999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10615,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Total,,,,0.575399995,0.332100004,0.198200002,,,,,,,0.114500001,0.271699995,0.51880002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10616,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Wealth,,,Quintile 1,0.231299996,0.057999998,0.020400001,,,,,,,0.257800013,0.549499989,0.852100015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10617,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Wealth,,,Quintile 2,0.412499994,0.118000001,0.052200001,,,,,,,0.152600005,0.3829,0.707799971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10618,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Wealth,,,Quintile 3,0.629499972,0.313600004,0.150000006,,,,,,,0.055100001,0.191300005,0.500699997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10619,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Wealth,,,Quintile 4,0.79610002,0.514500022,0.296999991,,,,,,,0.0276,0.0858,0.306199998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10620,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2003,Wealth,,,Quintile 5,0.863900006,0.651300013,0.453700006,,,,,,,0.0198,0.066299997,0.190899998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13399,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2004,Location,,Rural,,0.349299997,0.108499996,0.043499999,,,,,,,0.192100003,0.453999996,0.776199996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13400,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2004,Location,,Urban,,0.749100029,0.497999996,0.305900007,,,,,,,0.0403,0.1197,0.321500003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13401,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2004,Location & Sex,Female,Rural,,0.265899986,0.055300001,0.017100001,,,,,,,0.236200005,0.556200027,0.864799976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13402,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2004,Location & Sex,Female,Urban,,0.761900008,0.484899998,0.284200013,,,,,,,0.039700001,0.127299994,0.333600014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13403,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2004,Location & Sex,Male,Rural,,0.433299989,0.167600006,0.076200001,,,,,,,0.149399996,0.352299988,0.682900012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13404,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2004,Location & Sex,Male,Urban,,0.735000014,0.512899995,0.3301,,,,,,,0.041000001,0.1118,0.308299989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13405,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2004,Location & Sex & Wealth,Female,Rural,Quintile 1,0.135000005,0.0155,0.0022,,,,,,,0.337700009,0.644400001,0.93720001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13406,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2004,Location & Sex & Wealth,Female,Rural,Quintile 2,0.321999997,0.045600001,0.0122,,,,,,,0.191699997,0.5255,0.849699974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13407,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2004,Location & Sex & Wealth,Female,Rural,Quintile 3,0.523400009,0.156200007,0.041499998,,,,,,,0.0528,0.341300011,0.725799978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13408,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2004,Location & Sex & Wealth,Female,Rural,Quintile 4,,,,,,,,,,0.0152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13409,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2004,Location & Sex & Wealth,Female,Urban,Quintile 2,0.523699999,0.176799998,0.078199998,,,,,,,0.121299997,0.269199997,0.561699986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13410,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2004,Location & Sex & Wealth,Female,Urban,Quintile 3,0.664200008,0.34889999,0.180600002,,,,,,,0.040199999,0.157000005,0.404599994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13411,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2004,Location & Sex & Wealth,Female,Urban,Quintile 4,0.805700004,0.484800011,0.253500015,,,,,,,0.031500001,0.101499997,0.344199985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13412,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2004,Location & Sex & Wealth,Female,Urban,Quintile 5,0.85650003,0.625999987,0.426200002,,,,,,,0.0228,0.084700003,0.204099998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13413,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2004,Location & Sex & Wealth,Male,Rural,Quintile 1,0.319200009,0.100000001,0.038199998,,,,,,,0.188600004,0.459300011,0.768400013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13414,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2004,Location & Sex & Wealth,Male,Rural,Quintile 2,0.463699996,0.164000005,0.094300002,,,,,,,0.138799995,0.310200006,0.643899977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13415,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2004,Location & Sex & Wealth,Male,Rural,Quintile 3,0.729700029,0.338200003,0.100500003,,,,,,,0.0634,0.138099998,0.512899995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13416,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2004,Location & Sex & Wealth,Male,Rural,Quintile 4,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13417,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2004,Location & Sex & Wealth,Male,Urban,Quintile 2,0.426600009,0.186800003,0.043099999,,,,,,,0.093999997,0.2412,0.5625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13418,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2004,Location & Sex & Wealth,Male,Urban,Quintile 3,0.601599991,0.3565,0.200800002,,,,,,,0.067000002,0.193599999,0.476500005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13419,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2004,Location & Sex & Wealth,Male,Urban,Quintile 4,0.793200016,0.555100024,0.347200006,,,,,,,0.026000001,0.062700003,0.246199995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13420,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2004,Location & Sex & Wealth,Male,Urban,Quintile 5,0.877200007,0.686200023,0.486799985,,,,,,,0.017000001,0.0447,0.1743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13421,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2004,Location & Wealth,,Rural,Quintile 1,0.228100002,0.056699999,0.0176,,,,,,,0.260500014,0.552299976,0.853600025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13422,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2004,Location & Wealth,,Rural,Quintile 2,0.39230001,0.101400003,0.050299998,,,,,,,0.165299997,0.4208,0.748899996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13423,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2004,Location & Wealth,,Rural,Quintile 3,0.625199974,0.235599995,0.068300001,,,,,,,0.0581,0.225400001,0.632600009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13424,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2004,Location & Wealth,,Rural,Quintile 4,0.694100022,0.423299998,0.274500012,,,,,,,0.0077,0.150999993,0.497599989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13425,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2004,Location & Wealth,,Urban,Quintile 1,,,,,,,,,,0.078400001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13426,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2004,Location & Wealth,,Urban,Quintile 2,0.477999985,0.182099998,0.059300002,,,,,,,0.106700003,0.254400015,0.562099993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13427,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2004,Location & Wealth,,Urban,Quintile 3,0.631399989,0.352800012,0.190099999,,,,,,,0.0535,0.176599994,0.442200005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13428,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2004,Location & Wealth,,Urban,Quintile 4,0.799899995,0.517799973,0.297800004,,,,,,,0.0288,0.082599998,0.298400015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13429,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2004,Location & Wealth,,Urban,Quintile 5,0.86589998,0.651499987,0.453700006,,,,,,,0.02,0.066399999,0.190200001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13430,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2004,Sex,Female,,,0.551500022,0.303000003,0.171399996,,,,,,,0.134399995,0.320899993,0.561800003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13431,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2004,Sex,Male,,,0.600600004,0.364800006,0.229499996,,,,,,,0.094700001,0.222000003,0.472499996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13432,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2004,Sex & Wealth,Female,,Quintile 1,0.136600003,0.0151,0.0022,,,,,,,0.334399998,0.646099985,0.936699986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13433,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2004,Sex & Wealth,Female,,Quintile 2,0.371499985,0.070100002,0.024800001,,,,,,,0.177300006,0.470899999,0.782500029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13434,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2004,Sex & Wealth,Female,,Quintile 3,0.619700015,0.277999997,0.1338,,,,,,,0.044399999,0.2095,0.514900029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13435,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2004,Sex & Wealth,Female,,Quintile 4,0.797699988,0.477200001,0.252999991,,,,,,,0.0306,0.108900003,0.350300014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13436,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2004,Sex & Wealth,Female,,Quintile 5,0.852900028,0.626600027,0.426200002,,,,,,,0.022600001,0.0845,0.203899994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13437,MAR,Northern Africa and Western Asia,Lower middle income,Morocco,DHS,2004,Sex & Wealth,Male,,Quintile 1,0.324000001,0.103600003,0.044,,,,,,,0.186100006,0.452699989,0.764699996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
